Date,Hop Number,IP Address,AS Number,Latency 1,Latency 2,Latency 3,URL
11-26-23,4,96.110.215.137,7922,21.512,21.497,21.484,github.com
11-26-23,5,96.110.120.93,7922,21.428,17.534,21.399,github.com
11-26-23,6,162.151.65.5,7922,24.491,21.209,21.181,github.com
11-26-23,7,96.110.42.169,7922,20.893,19.433,19.407,github.com
11-26-23,8,96.110.38.134,7922,19.347,21.431,21.396,github.com
11-26-23,9,96.110.32.101,7922,25.842,25.789,25.772,github.com
11-26-23,10,68.86.84.149,7922,29.749,29.736,29.722,github.com
11-26-23,11,96.110.32.134,7922,29.707,27.778,27.766,github.com
11-26-23,12,50.248.119.26,7922,29.475,29.459,27.809,github.com
11-26-23,13,98.124.190.162,3257,27.815,27.805,25.039,github.com
11-26-23,1,172.25.192.1,NA,1.103,0.961,1.227,github.com
11-26-23,2,10.0.0.1,NA,6.405,6.342,6.284,github.com
11-26-23,3,96.120.62.169,7922,21.270,21.215,20.201,github.com
11-26-23,4,96.110.215.137,7922,20.121,19.974,19.901,github.com
11-26-23,5,96.110.120.93,7922,19.841,22.034,19.726,github.com
11-26-23,6,162.151.65.5,7922,21.865,18.321,18.302,github.com
11-26-23,7,96.110.42.173,7922,18.292,30.208,20.420,github.com
11-26-23,8,96.110.38.142,7922,30.065,15.502,28.065,github.com
11-26-23,9,96.110.32.101,7922,28.049,28.035,33.614,github.com
11-26-23,10,68.86.84.153,7922,33.696,33.587,33.668,github.com
11-26-23,11,96.110.32.134,7922,27.962,33.640,32.895,github.com
11-26-23,12,50.248.119.26,7922,38.738,38.724,45.249,github.com
11-26-23,13,98.124.190.162,3257,25.779,31.678,28.728,github.com
11-26-23,1,172.25.192.1,NA,1.192,1.159,1.142,github.com
11-26-23,2,10.0.0.1,NA,6.643,7.317,7.836,github.com
11-26-23,3,96.120.62.169,7922,28.195,28.181,28.167,github.com
11-26-23,4,96.110.215.137,7922,23.759,23.746,23.732,github.com
11-26-23,5,96.110.120.93,7922,21.066,23.704,23.689,github.com
11-26-23,6,162.151.65.5,7922,28.085,24.755,24.727,github.com
11-26-23,7,96.110.42.173,7922,24.711,21.592,23.164,github.com
11-26-23,8,96.110.38.134,7922,23.080,17.611,23.055,github.com
11-26-23,9,96.110.39.165,7922,27.476,27.470,27.459,github.com
11-26-23,10,68.86.84.153,7922,32.364,32.352,32.339,github.com
11-26-23,11,96.110.32.130,7922,29.878,29.864,29.853,github.com
11-26-23,12,50.248.119.26,7922,32.288,32.277,30.746,github.com
11-26-23,13,98.124.190.162,3257,26.147,29.199,25.689,github.com
11-26-23,1,172.25.192.1,NA,0.596,0.947,0.549,google.com
11-26-23,2,10.0.0.1,NA,10.595,10.580,10.567,google.com
11-26-23,3,96.120.62.169,7922,25.572,25.557,25.543,google.com
11-26-23,4,96.110.215.137,7922,25.531,25.516,25.502,google.com
11-26-23,5,96.110.120.93,7922,25.495,25.482,25.468,google.com
11-26-23,6,162.151.65.5,7922,25.446,18.489,18.462,google.com
11-26-23,7,96.110.42.161,7922,18.446,20.800,20.772,google.com
11-26-23,8,96.110.38.134,7922,20.758,24.428,24.402,google.com
11-26-23,9,96.110.39.149,7922,28.190,28.175,27.936,google.com
11-26-23,10,68.86.84.153,7922,31.012,27.052,30.983,google.com
11-26-23,11,96.110.32.198,7922,30.969,30.955,30.942,google.com
11-26-23,12,66.208.216.218,7922,35.105,30.914,28.772,google.com
11-26-23,13,108.170.246.49,15169,27.511,,,google.com
11-26-23,14,108.170.246.33,15169,29.288,29.232,32.738,google.com
11-26-23,15,108.170.246.2,15169,32.763,35.179,35.166,google.com
11-26-23,16,142.251.69.166,15169,35.108,35.093,36.045,google.com
11-26-23,17,108.170.248.65,15169,36.032,36.017,35.437,google.com
11-26-23,18,209.85.254.238,15169,41.229,41.199,41.183,google.com
11-26-23,19,142.251.35.164,15169,34.472,33.240,34.444,google.com
11-26-23,1,172.25.192.1,NA,1.007,0.954,0.936,google.com
11-26-23,2,10.0.0.1,NA,19.687,21.525,21.511,google.com
11-26-23,3,96.120.62.169,7922,42.297,42.282,42.268,google.com
11-26-23,4,96.110.215.137,7922,42.482,42.469,42.454,google.com
11-26-23,5,96.110.120.93,7922,42.390,42.375,42.362,google.com
11-26-23,6,162.151.65.5,7922,42.651,38.508,38.480,google.com
11-26-23,7,96.110.42.161,7922,38.464,60.135,28.821,google.com
11-26-23,8,96.110.38.138,7922,28.804,28.791,28.778,google.com
11-26-23,9,96.110.32.101,7922,29.944,29.932,29.933,google.com
11-26-23,10,68.86.84.153,7922,41.502,41.491,41.478,google.com
11-26-23,11,96.110.32.126,7922,33.316,41.486,33.283,google.com
11-26-23,12,66.208.216.218,7922,41.430,28.604,32.313,google.com
11-26-23,14,142.251.70.84,15169,31.345,31.201,26.646,google.com
11-26-23,15,142.251.227.121,15169,26.621,26.575,26.590,google.com
11-26-23,16,209.85.254.128,15169,26.575,26.561,26.547,google.com
11-26-23,17,108.170.248.65,15169,29.078,26.520,26.506,google.com
11-26-23,18,108.170.227.150,15169,26.462,56.440,56.385,google.com
11-26-23,19,108.170.248.65,15169,56.370,61.243,61.229,google.com
11-26-23,1,172.25.192.1,NA,0.854,0.822,0.806,google.com
11-26-23,2,10.0.0.1,NA,10.351,10.333,11.073,google.com
11-26-23,3,96.120.62.169,7922,24.852,20.279,20.265,google.com
11-26-23,4,96.110.215.137,7922,25.875,25.858,25.835,google.com
11-26-23,5,96.110.120.93,7922,25.857,25.331,25.302,google.com
11-26-23,6,162.151.65.5,7922,25.240,20.724,20.695,google.com
11-26-23,7,96.110.42.165,7922,21.699,29.999,26.494,google.com
11-26-23,8,96.110.38.138,7922,72.270,72.243,72.228,google.com
11-26-23,9,96.110.39.149,7922,72.215,72.200,72.186,google.com
11-26-23,10,68.86.84.149,7922,74.252,74.238,74.202,google.com
11-26-23,11,96.110.32.194,7922,72.279,72.263,72.071,google.com
11-26-23,12,50.248.119.106,7922,72.235,74.130,71.481,google.com
11-26-23,14,216.239.50.93,15169,39.279,39.263,39.250,google.com
11-26-23,15,108.170.233.158,15169,28.392,39.189,39.169,google.com
11-26-23,16,216.239.63.232,15169,39.149,39.129,33.730,google.com
11-26-23,17,108.170.248.33,15169,29.849,29.879,33.672,google.com
11-26-23,18,209.85.244.178,15169,54.379,26.696,32.499,google.com
11-26-23,19,108.170.248.97,15169,32.332,32.432,32.248,google.com
11-26-23,20,142.251.53.149,15169,26.460,32.164,32.123,google.com
11-26-23,1,172.25.192.1,NA,0.730,0.695,0.680,google.com
11-26-23,2,10.0.0.1,NA,12.118,12.102,12.088,google.com
11-26-23,3,96.120.62.169,7922,28.932,28.919,22.473,google.com
11-26-23,4,96.110.215.137,7922,28.930,28.916,28.903,google.com
11-26-23,5,96.110.120.93,7922,17.089,28.874,28.860,google.com
11-26-23,6,162.151.65.5,7922,22.414,26.507,26.476,google.com
11-26-23,7,96.110.42.173,7922,26.461,24.935,24.907,google.com
11-26-23,8,96.110.38.134,7922,17.505,33.361,33.540,google.com
11-26-23,9,96.110.39.145,7922,33.526,33.514,33.502,google.com
11-26-23,10,68.86.84.145,7922,33.517,33.880,33.657,google.com
11-26-23,11,96.110.32.122,7922,34.036,33.239,33.576,google.com
11-26-23,12,23.30.206.194,7922,33.975,33.829,23.074,google.com
11-26-23,13,108.170.240.112,15169,23.039,34.957,,google.com
11-26-23,14,142.251.67.234,15169,28.670,34.832,34.770,google.com
11-26-23,15,142.251.227.117,15169,34.956,34.628,83.489,google.com
11-26-23,16,216.239.58.110,15169,34.472,34.418,34.360,google.com
11-26-23,17,108.170.248.33,15169,34.541,34.287,34.229,google.com
11-26-23,18,142.251.53.151,15169,24.572,24.543,55.249,google.com
11-26-23,19,108.170.248.97,15169,35.019,34.992,34.977,google.com
11-26-23,20,142.251.41.4,15169,34.964,34.950,34.937,google.com
11-26-23,1,172.25.192.1,NA,0.320,0.289,0.273,google.com
11-26-23,2,10.0.0.1,NA,29.074,29.059,28.572,google.com
11-26-23,3,96.120.62.169,7922,28.546,28.524,28.503,google.com
11-26-23,4,96.110.215.125,7922,28.563,28.544,28.538,google.com
11-26-23,5,162.151.152.210,7922,28.428,28.406,28.465,google.com
11-26-23,6,96.110.120.93,7922,28.541,25.183,25.155,google.com
11-26-23,7,162.151.65.5,7922,24.964,27.689,27.660,google.com
11-26-23,8,96.110.42.165,7922,27.645,27.631,27.618,google.com
11-26-23,9,96.110.38.138,7922,27.651,27.638,42.347,google.com
11-26-23,10,96.110.39.145,7922,42.334,42.320,42.334,google.com
11-26-23,11,68.86.84.149,7922,43.637,43.624,43.610,google.com
11-26-23,12,96.110.32.198,7922,43.634,43.619,37.297,google.com
11-26-23,13,23.30.206.194,7922,37.270,37.255,37.275,google.com
11-26-23,14,108.170.246.67,15169,38.661,38.648,38.598,google.com
11-26-23,15,142.251.77.60,15169,28.245,28.337,30.868,google.com
11-26-23,16,108.170.246.67,15169,28.191,28.294,28.204,google.com
11-26-23,17,216.239.42.137,15169,28.149,28.176,37.763,google.com
11-26-23,18,108.170.248.33,15169,34.800,34.727,29.244,google.com
11-26-23,19,216.239.58.110,15169,34.641,33.507,33.042,google.com
11-26-23,20,108.170.248.97,15169,32.777,33.393,33.367,google.com
11-26-23,21,142.251.65.99,15169,32.965,32.486,32.862,google.com
11-26-23,22,142.250.80.36,15169,32.154,32.747,32.058,google.com
11-26-23,1,172.25.192.1,NA,1.078,1.034,1.014,google.com
11-26-23,2,10.0.0.1,NA,10.742,8.613,8.595,google.com
11-26-23,3,96.120.62.169,7922,18.445,18.429,18.410,google.com
11-26-23,4,96.110.215.125,7922,13.513,18.376,18.359,google.com
11-26-23,5,162.151.152.210,7922,18.341,18.323,18.306,google.com
11-26-23,6,96.110.120.93,7922,18.323,20.708,20.684,google.com
11-26-23,7,162.151.65.5,7922,20.705,18.040,18.015,google.com
11-26-23,8,96.110.42.165,7922,18.992,21.162,17.045,google.com
11-26-23,9,96.110.38.134,7922,17.076,21.147,21.134,google.com
11-26-23,10,96.110.39.145,7922,24.746,24.748,24.734,google.com
11-26-23,11,68.86.84.149,7922,31.945,31.931,31.917,google.com
11-26-23,12,96.110.34.126,7922,28.547,31.814,28.586,google.com
11-26-23,13,50.208.232.70,7922,28.317,35.058,25.051,google.com
11-26-23,14,108.170.240.112,15169,31.701,,,google.com
11-26-23,15,142.251.52.64,15169,26.215,29.639,29.610,google.com
11-26-23,16,108.170.246.34,15169,29.595,29.381,29.360,google.com
11-26-23,17,216.239.63.232,15169,29.334,35.212,33.442,google.com
11-26-23,18,108.170.233.158,15169,33.427,27.762,32.371,google.com
11-26-23,19,209.85.244.178,15169,48.232,32.329,32.118,google.com
11-26-23,20,108.170.248.97,15169,31.885,32.081,32.067,google.com
11-26-23,21,142.250.80.36,15169,31.841,31.826,31.812,google.com
11-26-23,1,172.25.192.1,NA,0.469,0.445,0.435,google.com
11-26-23,2,10.0.0.1,NA,10.517,10.507,10.498,google.com
11-26-23,3,96.120.62.169,7922,23.420,23.411,23.402,google.com
11-26-23,4,96.110.215.125,7922,23.393,23.385,23.376,google.com
11-26-23,5,162.151.152.210,7922,19.820,22.996,22.987,google.com
11-26-23,6,96.110.120.93,7922,23.289,20.844,20.821,google.com
11-26-23,7,162.151.65.5,7922,20.778,15.159,23.889,google.com
11-26-23,8,96.110.42.165,7922,23.846,23.035,23.011,google.com
11-26-23,9,96.110.38.142,7922,22.996,22.980,22.965,google.com
11-26-23,10,96.110.39.145,7922,28.395,22.938,28.437,google.com
11-26-23,11,68.86.84.153,7922,36.856,36.842,36.827,google.com
11-26-23,12,96.110.32.122,7922,31.916,36.765,28.876,google.com
11-26-23,13,50.248.119.106,7922,28.839,28.816,24.826,google.com
11-26-23,15,142.251.64.102,15169,28.912,28.892,36.124,google.com
11-26-23,16,108.170.240.98,15169,27.653,34.133,36.063,google.com
11-26-23,17,142.251.69.0,15169,36.052,34.091,36.023,google.com
11-26-23,18,209.85.143.157,15169,34.033,34.020,35.982,google.com
11-26-23,19,216.239.62.197,15169,27.847,29.481,27.778,google.com
11-26-23,20,108.170.248.97,15169,29.454,29.472,27.739,google.com
11-26-23,1,172.25.192.1,NA,0.977,0.945,0.930,google.com
11-26-23,2,10.0.0.1,NA,21.569,21.552,21.538,google.com
11-26-23,3,96.120.62.169,7922,22.182,22.166,22.152,google.com
11-26-23,4,96.110.215.125,7922,25.684,25.671,25.657,google.com
11-26-23,5,162.151.152.210,7922,25.642,22.083,25.615,google.com
11-26-23,6,96.110.120.93,7922,25.643,22.082,22.053,google.com
11-26-23,7,162.151.65.5,7922,22.024,14.122,20.209,google.com
11-26-23,8,96.110.42.165,7922,20.193,27.137,27.111,google.com
11-26-23,9,96.110.38.134,7922,17.648,27.091,27.076,google.com
11-26-23,10,96.110.39.165,7922,28.799,28.793,28.781,google.com
11-26-23,11,68.86.84.149,7922,37.194,37.181,37.149,google.com
11-26-23,12,96.110.32.186,7922,32.813,33.022,34.283,google.com
11-26-23,13,173.167.57.162,7922,34.249,35.953,24.519,google.com
11-26-23,15,216.239.63.232,15169,27.308,23.549,27.898,google.com
11-26-23,16,142.251.66.35,15169,23.558,23.515,27.827,google.com
11-26-23,17,209.85.244.178,15169,22.758,22.700,22.675,google.com
11-26-23,18,108.170.248.97,15169,24.982,30.682,30.647,google.com
11-26-23,19,142.251.65.97,15169,30.538,30.619,30.604,google.com
11-26-23,20,142.250.80.36,15169,30.589,30.576,30.344,google.com
11-26-23,1,172.25.192.1,NA,0.666,0.636,0.620,google.com
11-26-23,2,10.0.0.1,NA,10.139,10.124,10.108,google.com
11-26-23,3,96.120.62.169,7922,26.484,26.470,26.456,google.com
11-26-23,4,96.110.215.125,7922,19.524,22.801,22.788,google.com
11-26-23,5,162.151.152.210,7922,26.401,26.387,26.372,google.com
11-26-23,6,96.110.120.93,7922,22.776,19.312,19.283,google.com
11-26-23,7,162.151.65.5,7922,22.884,17.437,24.940,google.com
11-26-23,8,96.110.42.161,7922,24.925,24.378,24.330,google.com
11-26-23,9,96.110.38.138,7922,24.312,24.298,24.283,google.com
11-26-23,10,96.110.39.145,7922,24.270,28.281,28.265,google.com
11-26-23,11,68.86.84.145,7922,37.029,37.015,37.001,google.com
11-26-23,12,68.86.166.218,7922,37.082,30.888,27.762,google.com
11-26-23,13,96.87.9.174,7922,33.829,27.708,32.845,google.com
11-26-23,14,108.170.246.34,15169,32.772,,,google.com
11-26-23,15,108.170.232.199,15169,26.634,32.760,29.039,google.com
11-26-23,16,142.251.227.117,15169,31.466,31.416,31.368,google.com
11-26-23,17,216.239.50.93,15169,25.192,31.273,31.224,google.com
11-26-23,18,108.170.248.97,15169,28.675,34.150,31.084,google.com
11-26-23,19,142.251.65.99,15169,32.122,32.090,32.078,google.com
11-26-23,20,108.170.248.97,15169,27.524,32.072,32.059,google.com
11-26-23,1,172.25.192.1,NA,0.702,0.671,0.654,google.com
11-26-23,2,10.0.0.1,NA,9.646,9.631,9.617,google.com
11-26-23,3,96.120.62.169,7922,16.523,20.769,20.756,google.com
11-26-23,4,96.110.215.125,7922,20.743,20.729,22.483,google.com
11-26-23,5,162.151.152.210,7922,20.701,20.688,20.674,google.com
11-26-23,6,96.110.120.93,7922,20.655,17.331,17.304,google.com
11-26-23,7,162.151.65.5,7922,19.106,16.486,20.597,google.com
11-26-23,8,96.110.42.173,7922,20.583,24.041,24.016,google.com
11-26-23,9,96.110.38.130,7922,24.043,24.027,17.782,google.com
11-26-23,10,96.110.39.165,7922,27.661,27.664,27.650,google.com
11-26-23,11,68.86.84.157,7922,32.434,32.421,32.407,google.com
11-26-23,12,96.110.32.186,7922,32.421,32.405,27.231,google.com
11-26-23,13,50.208.232.70,7922,27.237,27.211,22.619,google.com
11-26-23,14,108.170.240.98,15169,26.212,48.223,,google.com
11-26-23,15,216.239.42.137,15169,29.035,24.406,24.344,google.com
11-26-23,16,108.170.246.66,15169,24.329,24.298,,google.com
11-26-23,17,216.239.63.232,15169,24.287,26.222,26.194,google.com
11-26-23,18,108.170.233.158,15169,26.180,26.167,26.147,google.com
11-26-23,19,216.239.62.197,15169,27.193,31.433,31.418,google.com
11-26-23,20,142.250.80.36,15169,31.327,31.309,31.294,google.com
11-26-23,1,172.25.192.1,NA,1.035,1.002,0.986,google.com
11-26-23,2,10.0.0.1,NA,7.313,7.298,7.284,google.com
11-26-23,3,96.120.62.169,7922,26.648,26.382,26.366,google.com
11-26-23,4,96.110.215.137,7922,15.902,22.345,22.331,google.com
11-26-23,5,96.110.120.93,7922,22.278,22.265,22.251,google.com
11-26-23,6,162.151.65.5,7922,24.276,20.364,20.310,google.com
11-26-23,7,96.110.42.165,7922,20.296,22.566,22.540,google.com
11-26-23,8,96.110.38.142,7922,19.062,23.318,23.290,google.com
11-26-23,9,96.110.39.149,7922,29.703,29.690,29.676,google.com
11-26-23,10,68.86.84.153,7922,36.733,36.720,37.823,google.com
11-26-23,11,96.110.34.114,7922,36.744,36.675,36.717,google.com
11-26-23,12,96.87.9.174,7922,36.648,26.169,31.662,google.com
11-26-23,14,108.170.246.33,15169,28.910,30.674,33.034,google.com
11-26-23,15,108.170.246.49,15169,30.632,30.582,30.601,google.com
11-26-23,16,142.251.69.166,15169,26.366,30.572,32.946,google.com
11-26-23,17,108.170.248.65,15169,30.512,32.890,32.876,google.com
11-26-23,18,142.251.69.166,15169,32.893,30.403,26.666,google.com
11-26-23,19,108.170.248.1,15169,30.359,30.344,30.874,google.com
11-26-23,1,172.25.192.1,NA,0.538,0.488,0.465,google.com
11-26-23,2,10.0.0.1,NA,7.877,7.853,7.829,google.com
11-26-23,3,96.120.62.169,7922,63.827,63.806,63.784,google.com
11-26-23,4,96.110.215.137,7922,63.807,63.788,63.768,google.com
11-26-23,5,96.110.120.93,7922,63.287,63.122,63.102,google.com
11-26-23,6,162.151.65.5,7922,57.779,54.458,54.431,google.com
11-26-23,7,96.110.42.169,7922,59.717,59.799,59.729,google.com
11-26-23,8,96.110.38.134,7922,72.522,55.868,55.827,google.com
11-26-23,9,96.110.39.145,7922,56.555,57.705,57.696,google.com
11-26-23,10,68.86.84.145,7922,61.622,,,google.com
11-26-23,11,96.110.32.186,7922,61.740,,,google.com
11-26-23,12,23.30.206.194,7922,61.720,66.590,,google.com
11-26-23,14,108.170.246.33,15169,56.382,56.342,56.324,google.com
11-26-23,15,108.170.246.34,15169,56.313,61.768,56.282,google.com
11-26-23,16,142.251.68.250,15169,56.268,53.058,66.761,google.com
11-26-23,17,142.251.66.21,15169,66.732,65.195,65.179,google.com
11-26-23,18,142.251.68.250,15169,92.988,92.974,65.137,google.com
11-26-23,19,108.170.248.1,15169,60.926,60.899,60.885,google.com
11-26-23,20,142.251.35.164,15169,60.825,60.854,27.327,google.com
11-26-23,1,172.25.192.1,NA,0.927,0.896,0.880,google.com
11-26-23,2,10.0.0.1,NA,6.854,6.529,6.514,google.com
11-26-23,3,96.120.62.169,7922,12.912,18.706,18.692,google.com
11-26-23,4,96.110.215.137,7922,19.851,19.837,19.822,google.com
11-26-23,5,96.110.120.93,7922,19.809,19.795,19.780,google.com
11-26-23,6,162.151.65.5,7922,18.637,14.385,14.357,google.com
11-26-23,7,96.110.42.173,7922,15.472,17.316,17.290,google.com
11-26-23,8,96.110.38.138,7922,16.350,17.200,20.749,google.com
11-26-23,9,96.110.39.145,7922,29.973,29.955,25.389,google.com
11-26-23,10,68.86.84.145,7922,36.986,36.963,36.943,google.com
11-26-23,11,96.110.37.142,7922,32.969,33.010,34.188,google.com
11-26-23,12,96.87.10.106,7922,36.899,32.896,32.874,google.com
11-26-23,14,108.170.246.33,15169,29.150,29.134,26.181,google.com
11-26-23,15,108.170.225.156,15169,26.188,26.146,26.115,google.com
11-26-23,16,142.251.68.250,15169,26.116,26.102,27.470,google.com
11-26-23,17,108.170.248.65,15169,22.928,31.074,31.089,google.com
11-26-23,18,209.85.254.238,15169,30.990,35.965,36.108,google.com
11-26-23,19,142.251.35.164,15169,27.497,37.619,35.914,google.com
11-26-23,1,172.25.192.1,NA,1.050,1.020,1.004,google.com
11-26-23,2,10.0.0.1,NA,8.349,9.819,8.321,google.com
11-26-23,3,96.120.62.169,7922,52.859,52.844,52.830,google.com
11-26-23,4,96.110.215.137,7922,52.876,52.864,52.850,google.com
11-26-23,5,96.110.120.93,7922,52.843,52.831,52.816,google.com
11-26-23,6,162.151.65.5,7922,51.542,47.607,47.578,google.com
11-26-23,7,96.110.42.169,7922,48.816,57.824,57.751,google.com
11-26-23,8,96.110.38.142,7922,61.605,49.254,49.240,google.com
11-26-23,9,96.110.39.149,7922,63.038,46.778,63.010,google.com
11-26-23,10,68.86.84.149,7922,72.851,72.837,72.823,google.com
11-26-23,11,96.110.32.190,7922,66.527,72.797,66.500,google.com
11-26-23,12,50.248.116.190,7922,66.529,72.751,68.976,google.com
11-26-23,13,108.170.246.3,15169,68.957,,,google.com
11-26-23,14,216.239.63.232,15169,62.952,70.379,62.844,google.com
11-26-23,15,108.170.240.98,15169,62.819,62.969,62.795,google.com
11-26-23,16,216.239.42.137,15169,74.215,62.938,62.761,google.com
11-26-23,17,142.251.69.190,15169,62.750,62.740,62.728,google.com
11-26-23,18,142.251.69.166,15169,62.864,62.853,62.862,google.com
11-26-23,19,108.170.248.65,15169,25.983,30.101,30.114,google.com
11-26-23,1,172.25.192.1,NA,0.885,0.854,0.839,google.com
11-26-23,2,10.0.0.1,NA,9.314,9.070,9.040,google.com
11-26-23,3,96.120.62.169,7922,19.666,15.671,19.625,google.com
11-26-23,4,96.110.215.137,7922,22.158,22.139,22.119,google.com
11-26-23,5,96.110.120.93,7922,22.086,22.066,22.051,google.com
11-26-23,6,162.151.65.5,7922,28.097,24.508,24.480,google.com
11-26-23,7,96.110.42.169,7922,24.465,24.657,22.335,google.com
11-26-23,8,96.110.38.138,7922,22.320,17.451,23.522,google.com
11-26-23,9,96.110.39.165,7922,27.774,27.760,27.787,google.com
11-26-23,10,68.86.84.153,7922,34.212,34.192,34.170,google.com
11-26-23,11,96.110.37.134,7922,31.299,31.285,31.307,google.com
11-26-23,12,50.208.232.70,7922,31.294,31.280,32.761,google.com
11-26-23,13,108.170.246.67,15169,30.824,30.464,,google.com
11-26-23,14,209.85.252.18,15169,30.913,30.886,34.246,google.com
11-26-23,15,108.170.246.34,15169,34.230,24.778,39.452,google.com
11-26-23,16,216.239.42.137,15169,30.844,34.175,34.160,google.com
11-26-23,17,108.170.248.1,15169,34.144,34.849,34.117,google.com
11-26-23,18,209.85.254.238,15169,34.820,30.718,30.124,google.com
11-26-23,19,108.170.248.65,15169,26.947,33.086,32.873,google.com
11-26-23,1,172.25.192.1,NA,0.362,0.327,0.312,google.com
11-26-23,2,10.0.0.1,NA,8.079,6.464,6.444,google.com
11-26-23,3,96.120.62.169,7922,24.955,24.938,24.924,google.com
11-26-23,4,96.110.215.125,7922,24.912,24.898,24.883,google.com
11-26-23,5,162.151.152.210,7922,14.592,20.174,20.162,google.com
11-26-23,6,96.110.120.93,7922,24.811,21.422,21.400,google.com
11-26-23,7,162.151.65.5,7922,18.545,15.490,15.468,google.com
11-26-23,8,96.110.42.165,7922,23.024,18.759,24.024,google.com
11-26-23,9,96.110.38.130,7922,24.061,24.046,24.032,google.com
11-26-23,10,96.110.32.101,7922,26.781,26.765,26.750,google.com
11-26-23,11,68.86.84.149,7922,31.611,31.614,31.583,google.com
11-26-23,12,96.110.37.130,7922,29.104,29.129,29.116,google.com
11-26-23,13,96.87.9.174,7922,31.541,27.113,24.421,google.com
11-26-23,14,108.170.246.3,15169,28.577,22.625,27.365,google.com
11-26-23,15,216.239.42.137,15169,28.569,28.139,28.114,google.com
11-26-23,16,108.170.240.112,15169,28.053,28.084,29.525,google.com
11-26-23,17,108.170.226.122,15169,28.054,29.473,28.389,google.com
11-26-23,18,142.251.66.21,15169,26.819,26.741,28.332,google.com
11-26-23,19,142.251.69.58,15169,28.895,30.007,29.987,google.com
11-26-23,20,142.251.32.100,15169,29.972,29.958,29.944,google.com
11-26-23,1,172.25.192.1,NA,1.069,1.879,0.967,google.com
11-26-23,2,10.0.0.1,NA,8.044,8.008,7.976,google.com
11-26-23,3,96.120.62.169,7922,18.476,18.442,15.044,google.com
11-26-23,4,96.110.215.125,7922,20.683,20.651,20.621,google.com
11-26-23,5,162.151.152.210,7922,18.283,18.249,16.950,google.com
11-26-23,6,96.110.120.93,7922,19.232,15.284,15.228,google.com
11-26-23,7,162.151.65.5,7922,15.497,22.249,22.219,google.com
11-26-23,8,96.110.42.173,7922,17.038,24.811,24.785,google.com
11-26-23,9,96.110.38.130,7922,24.736,24.722,24.707,google.com
11-26-23,10,96.110.39.145,7922,29.925,29.912,29.898,google.com
11-26-23,11,68.86.84.149,7922,35.162,35.148,35.134,google.com
11-26-23,12,68.86.166.210,7922,35.135,32.604,25.993,google.com
11-26-23,13,23.30.206.194,7922,31.670,33.763,25.803,google.com
11-26-23,15,142.251.77.60,15169,25.762,25.718,29.732,google.com
11-26-23,16,142.251.66.35,15169,25.690,29.741,29.715,google.com
11-26-23,17,216.239.50.93,15169,29.700,29.685,29.442,google.com
11-26-23,18,108.170.248.65,15169,25.841,29.437,29.382,google.com
11-26-23,19,142.251.60.179,15169,29.347,31.302,29.283,google.com
11-26-23,20,142.251.32.100,15169,31.314,31.273,31.179,google.com
11-26-23,1,172.25.192.1,NA,0.657,0.624,0.608,google.com
11-26-23,2,10.0.0.1,NA,7.854,7.838,7.824,google.com
11-26-23,3,96.120.62.169,7922,16.946,22.243,22.229,google.com
11-26-23,4,96.110.215.125,7922,25.201,25.187,25.174,google.com
11-26-23,5,162.151.152.210,7922,22.174,22.160,22.146,google.com
11-26-23,6,96.110.120.93,7922,25.116,21.331,21.304,google.com
11-26-23,7,162.151.65.5,7922,18.291,15.920,19.700,google.com
11-26-23,8,96.110.42.161,7922,19.685,21.520,25.975,google.com
11-26-23,9,96.110.38.142,7922,27.949,27.936,27.921,google.com
11-26-23,10,96.110.32.101,7922,32.297,32.284,32.074,google.com
11-26-23,11,68.86.84.145,7922,34.478,34.464,34.450,google.com
11-26-23,12,96.110.32.122,7922,34.437,34.421,31.226,google.com
11-26-23,13,71.25.197.130,7922,33.136,44.575,21.739,google.com
11-26-23,15,142.251.52.64,15169,29.544,31.223,,google.com
11-26-23,16,108.170.246.34,15169,27.755,31.203,31.201,google.com
11-26-23,17,142.251.68.250,15169,31.192,31.182,31.174,google.com
11-26-23,18,142.251.227.121,15169,31.158,33.069,33.061,google.com
11-26-23,19,142.251.60.179,15169,31.129,25.424,32.488,google.com
11-26-23,20,108.170.248.1,15169,32.488,32.446,31.357,google.com
11-26-23,21,142.251.32.100,15169,31.189,31.097,31.083,google.com
11-26-23,1,172.25.192.1,NA,0.830,0.798,0.781,google.com
11-26-23,2,10.0.0.1,NA,10.816,10.801,10.787,google.com
11-26-23,3,96.120.62.169,7922,23.738,23.724,23.710,google.com
11-26-23,4,96.110.215.137,7922,23.594,23.581,23.567,google.com
11-26-23,5,96.110.120.93,7922,23.553,23.538,17.507,google.com
11-26-23,6,162.151.65.5,7922,25.439,19.586,19.558,google.com
11-26-23,7,96.110.42.165,7922,21.472,21.824,16.936,google.com
11-26-23,8,96.110.38.134,7922,21.771,24.144,24.118,google.com
11-26-23,9,96.110.39.165,7922,26.104,26.103,26.083,google.com
11-26-23,10,68.86.84.145,7922,28.406,28.392,28.378,google.com
11-26-23,11,96.110.34.122,7922,28.369,28.351,28.342,google.com
11-26-23,12,50.208.232.70,7922,28.323,30.833,29.312,google.com
11-26-23,13,108.170.240.98,15169,34.694,,,google.com
11-26-23,14,108.170.246.33,15169,34.490,31.592,34.190,google.com
11-26-23,15,108.170.246.2,15169,31.528,24.527,30.499,google.com
